school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Gvg,Avgalc,Bum
1,0,18,0,1,0,4,4,teacher,teacher,reputation,mother,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,18,18,18,18.0,1.5,9.0
1,0,17,0,1,0,4,2,other,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0,17,18,18,17.5,1.5,9.0
1,0,18,1,1,0,2,2,at_home,other,course,mother,3,2,1,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0,9,0,0,4.5,1.0,10.0
1,0,18,0,1,0,2,2,other,other,course,mother,2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4,8,8,10,8.0,1.0,14.0
1,0,18,0,0,0,2,2,services,services,course,father,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,11,12,13,11.5,2.5,11.0
1,0,18,1,0,1,4,2,teacher,other,reputation,mother,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,5,0,0,2.5,1.0,8.0
1,0,18,0,1,0,1,1,at_home,services,course,mother,3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9,10,10,9.5,1.5,15.0
1,0,19,0,1,0,1,1,at_home,services,other,father,2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,5,0,0,2.5,2.5,16.0
1,0,17,0,1,0,4,2,teacher,other,course,father,2,4,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,18,18,18,18.0,2.0,7.0
1,0,17,1,0,1,2,1,services,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,11,11,12,11.0,1.5,16.5
1,0,18,0,0,1,1,1,at_home,services,course,mother,1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,8,10,11,9.0,1.5,11.0
1,0,18,0,1,0,1,2,at_home,at_home,course,father,2,2,0,0,1,0,0,1,0,0,0,4,1,1,1,1,4,0,11,11,12,11.0,1.0,6.0
1,0,19,1,1,1,1,1,at_home,at_home,course,other,2,2,3,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0,8,0,0,4.0,2.5,19.0
1,0,18,1,1,0,2,2,services,other,home,mother,2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,14,14,15,14.0,1.0,13.5
1,0,18,0,1,0,3,3,services,services,course,father,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,10,10,10.0,1.0,8.0
1,0,17,1,1,0,4,4,teacher,services,other,father,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2,12,12,12,12.0,1.5,12.0
1,0,17,0,0,1,3,2,services,other,reputation,mother,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,0,15,14,15,14.5,1.5,8.0
1,0,18,0,0,0,1,1,at_home,services,course,father,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,19,17,18,18.0,1.0,7.0
1,0,18,1,0,1,1,2,at_home,other,course,mother,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,16,15,15,15.5,2.5,11.0
1,0,18,0,1,0,3,3,services,services,other,mother,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,6,13,12,13,12.5,2.0,19.0
1,0,17,0,0,0,4,4,at_home,at_home,course,mother,1,2,0,0,1,0,1,1,1,1,1,2,3,4,1,1,1,4,15,14,15,14.5,1.0,14.0
1,0,17,1,1,0,1,2,other,services,course,father,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,13,13,13,13.0,1.5,8.0
1,0,17,1,1,0,1,1,other,services,reputation,mother,3,1,1,0,1,0,0,1,1,1,1,5,2,1,1,2,1,0,8,8,9,8.0,1.5,11.0
1,0,18,0,1,0,2,3,at_home,services,course,father,2,1,0,0,1,0,0,1,1,1,1,5,2,3,1,2,4,0,10,10,10,10.0,1.5,9.0
1,0,18,1,1,0,4,4,other,teacher,other,father,3,2,0,0,1,0,0,0,1,1,1,3,2,2,4,2,5,0,7,5,0,6.0,3.0,11.0
1,0,17,0,1,0,2,2,other,at_home,home,mother,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,10,11,12,10.5,1.0,20.0
1,0,17,1,1,0,1,2,other,other,course,mother,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,7,8,9,7.5,2.0,19.0
1,0,18,1,0,0,4,4,other,other,reputation,mother,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,15,17,17,16.0,1.0,8.0
1,0,18,1,1,0,1,1,other,other,home,mother,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,10,11,12,10.5,1.5,14.0
1,0,19,1,1,0,1,1,at_home,other,course,other,2,2,1,0,1,0,0,1,1,1,1,4,3,3,1,1,3,4,7,8,9,7.5,1.0,16.0
1,0,18,1,0,0,4,4,teacher,services,course,mother,1,2,0,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,13,14,14,13.5,3.5,15.5
1,0,18,0,1,0,3,3,other,other,home,mother,1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,16,16,16,16.0,1.5,8.5
1,0,17,1,1,0,3,1,at_home,other,reputation,mother,1,2,0,0,1,0,1,0,1,1,0,4,5,4,2,3,1,10,8,9,9,8.5,2.5,28.0
1,0,18,1,1,0,2,2,at_home,other,other,mother,2,3,0,0,0,0,0,1,1,0,0,5,3,3,1,3,4,0,14,17,15,15.5,2.0,9.0
1,0,17,0,1,0,4,3,teacher,other,other,mother,2,2,0,0,0,0,0,1,1,1,0,5,5,4,1,1,1,0,6,9,11,7.5,1.0,10.0
1,0,18,1,1,0,4,4,teacher,at_home,reputation,mother,3,1,0,0,1,0,1,1,1,1,1,4,4,3,2,2,5,4,7,9,10,8.0,2.0,18.0
1,0,19,1,1,0,2,3,services,other,course,mother,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,4,10,11,10,10.5,1.5,17.0
1,0,18,0,0,0,3,1,teacher,services,course,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,4,1,1,1,4,15,15,16,15.0,1.0,14.0
1,0,18,0,1,0,1,1,other,other,course,mother,2,2,0,0,0,0,1,1,1,0,0,1,1,1,1,1,5,6,11,12,9,11.5,1.0,15.0
